"state","married_couple","homeowner","car_value","count","a0","a1","a2","b0","b1","c1","c2","c3","c4","d1","d2","d3","e0","e1","f0","f1","f2","f3","g1","g2","g3","g4"
"ND",1,1,"e",6,0.333333333333333,0.166666666666667,0.5,1,0,0,0,0.833333333333333,0.166666666666667,0,0,1,1,0,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0,1,0,0
"ND",1,1,"f",8,0.125,0.75,0.125,0.75,0.25,0.25,0,0.625,0.125,0.25,0,0.75,0.875,0.125,0.125,0.5,0.25,0.125,0,1,0,0
"ND",1,1,"g",5,0.2,0.6,0.2,0.8,0.2,0,0.2,0.6,0.2,0,0.2,0.8,0.6,0.4,0.2,0.2,0.4,0.2,0,1,0,0
"ND",1,1,"h",7,0.142857142857143,0.428571428571429,0.428571428571429,0.857142857142857,0.142857142857143,0,0,1,0,0,0,1,0.714285714285714,0.285714285714286,0.142857142857143,0.142857142857143,0.428571428571429,0.285714285714286,0,1,0,0
"NE",0,0,"a",1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"NE",0,0,"b",1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"NE",0,0,"c",5,0.8,0.2,0,0.8,0.2,0,0,0.8,0.2,0,0,1,1,0,0.8,0,0.2,0,0,1,0,0
"NE",0,0,"d",28,0.571428571428571,0.357142857142857,0.0714285714285714,0.607142857142857,0.392857142857143,0.285714285714286,0.214285714285714,0.464285714285714,0.0357142857142857,0.178571428571429,0.107142857142857,0.714285714285714,0.857142857142857,0.142857142857143,0.535714285714286,0.107142857142857,0.285714285714286,0.0714285714285714,0.321428571428571,0.464285714285714,0.178571428571429,0.0357142857142857
"NE",0,0,"e",61,0.295081967213115,0.524590163934426,0.180327868852459,0.573770491803279,0.426229508196721,0.163934426229508,0.213114754098361,0.475409836065574,0.147540983606557,0.0983606557377049,0.114754098360656,0.786885245901639,0.786885245901639,0.213114754098361,0.245901639344262,0.114754098360656,0.491803278688525,0.147540983606557,0.426229508196721,0.327868852459016,0.213114754098361,0.0327868852459016
"NE",0,0,"f",35,0.2,0.685714285714286,0.114285714285714,0.685714285714286,0.314285714285714,0.2,0.2,0.514285714285714,0.0857142857142857,0.0857142857142857,0.314285714285714,0.6,0.714285714285714,0.285714285714286,0.2,0.114285714285714,0.628571428571429,0.0571428571428571,0.485714285714286,0.371428571428571,0.0857142857142857,0.0571428571428571
"NE",0,0,"g",25,0.24,0.6,0.16,0.6,0.4,0.16,0.08,0.64,0.12,0.12,0.04,0.84,0.68,0.32,0.24,0.08,0.56,0.12,0.6,0.24,0.12,0.04
"NE",0,0,"h",4,0,0.5,0.5,0.5,0.5,0,0,0.75,0.25,0,0,1,0.25,0.75,0,0,0.75,0.25,0,0.5,0.25,0.25
"NE",0,1,"b",3,1,0,0,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0,0,1,1,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0
"NE",0,1,"c",8,0.75,0.25,0,0.75,0.25,0.375,0,0.625,0,0.125,0,0.875,0.875,0.125,0.625,0,0.25,0.125,0.5,0.125,0.375,0
"NE",0,1,"d",36,0.416666666666667,0.527777777777778,0.0555555555555556,0.555555555555556,0.444444444444444,0.138888888888889,0.138888888888889,0.527777777777778,0.194444444444444,0.138888888888889,0.0277777777777778,0.833333333333333,0.777777777777778,0.222222222222222,0.388888888888889,0.111111111111111,0.444444444444444,0.0555555555555556,0.472222222222222,0.333333333333333,0.138888888888889,0.0555555555555556
"NE",0,1,"e",80,0.2125,0.65,0.1375,0.475,0.525,0.0875,0.05,0.7125,0.15,0.0625,0.025,0.9125,0.6875,0.3125,0.2,0.175,0.5375,0.0875,0.35,0.3875,0.2,0.0625
"NE",0,1,"f",65,0.184615384615385,0.661538461538462,0.153846153846154,0.553846153846154,0.446153846153846,0.0769230769230769,0.169230769230769,0.692307692307692,0.0615384615384615,0.0307692307692308,0.153846153846154,0.815384615384615,0.753846153846154,0.246153846153846,0.138461538461538,0.153846153846154,0.584615384615385,0.123076923076923,0.415384615384615,0.338461538461538,0.169230769230769,0.0769230769230769
"NE",0,1,"g",35,0.171428571428571,0.571428571428571,0.257142857142857,0.685714285714286,0.314285714285714,0.0285714285714286,0.114285714285714,0.657142857142857,0.2,0.0285714285714286,0.0857142857142857,0.885714285714286,0.8,0.2,0.171428571428571,0.142857142857143,0.514285714285714,0.171428571428571,0.4,0.428571428571429,0.142857142857143,0.0285714285714286
"NE",0,1,"h",8,0,0.875,0.125,0.375,0.625,0,0.125,0.375,0.5,0,0,1,0.375,0.625,0,0.25,0.625,0.125,0.375,0.25,0.375,0
"NE",0,1,"i",2,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0
"NE",1,0,"d",3,0,1,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0
"NE",1,0,"e",8,0.125,0.75,0.125,0.75,0.25,0.125,0.5,0,0.375,0.125,0.125,0.75,0.625,0.375,0.125,0.125,0.75,0,0.375,0.25,0.125,0.25
"NE",1,0,"f",7,0,1,0,0.571428571428571,0.428571428571429,0.285714285714286,0.428571428571429,0.285714285714286,0,0,0.142857142857143,0.857142857142857,0.571428571428571,0.428571428571429,0,0.142857142857143,0.857142857142857,0,0.285714285714286,0.571428571428571,0,0.142857142857143
"NE",1,0,"g",1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
"NE",1,1,"a",2,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"NE",1,1,"c",1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
"NE",1,1,"d",11,0.363636363636364,0.545454545454545,0.0909090909090909,0.636363636363636,0.363636363636364,0.272727272727273,0,0.545454545454545,0.181818181818182,0.272727272727273,0,0.727272727272727,0.727272727272727,0.272727272727273,0.363636363636364,0.0909090909090909,0.454545454545455,0.0909090909090909,0.272727272727273,0.363636363636364,0,0.363636363636364
"NE",1,1,"e",27,0.296296296296296,0.62962962962963,0.0740740740740741,0.592592592592593,0.407407407407407,0.148148148148148,0.0740740740740741,0.37037037037037,0.407407407407407,0.148148148148148,0.037037037037037,0.814814814814815,0.703703703703704,0.296296296296296,0.296296296296296,0.148148148148148,0.518518518518518,0.037037037037037,0.296296296296296,0.333333333333333,0.222222222222222,0.148148148148148
"NE",1,1,"f",20,0.15,0.7,0.15,0.45,0.55,0.15,0.1,0.55,0.2,0.1,0.1,0.8,0.7,0.3,0.15,0.3,0.5,0.05,0.3,0.45,0.15,0.1
"NE",1,1,"g",12,0,0.833333333333333,0.166666666666667,0.75,0.25,0,0,0.666666666666667,0.333333333333333,0,0.0833333333333333,0.916666666666667,0.75,0.25,0,0.25,0.583333333333333,0.166666666666667,0.416666666666667,0.416666666666667,0.0833333333333333,0.0833333333333333
"NE",1,1,"h",1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
"NH",0,0,"a",2,0.5,0.5,0,0,1,0,0,1,0,0,0,1,1,0,0.5,0,0.5,0,0.5,0.5,0,0
"NH",0,0,"c",20,0.8,0.2,0,0.7,0.3,0.25,0.05,0.6,0.1,0.05,0.1,0.85,0.85,0.15,0.65,0.3,0.05,0,0.6,0.35,0,0.05
"NH",0,0,"d",93,0.21505376344086,0.709677419354839,0.0752688172043011,0.623655913978495,0.376344086021505,0.344086021505376,0.043010752688172,0.56989247311828,0.043010752688172,0.0967741935483871,0.150537634408602,0.752688172043011,0.580645161290323,0.419354838709677,0.182795698924731,0.397849462365591,0.365591397849462,0.0537634408602151,0.473118279569892,0.354838709677419,0.129032258064516,0.043010752688172
"NH",0,0,"e",201,0.27363184079602,0.641791044776119,0.0845771144278607,0.626865671641791,0.373134328358209,0.238805970149254,0.114427860696517,0.582089552238806,0.0646766169154229,0.0348258706467662,0.154228855721393,0.810945273631841,0.606965174129353,0.393034825870647,0.233830845771144,0.432835820895522,0.313432835820896,0.0199004975124378,0.577114427860697,0.223880597014925,0.144278606965174,0.054726368159204
"NH",0,0,"f",128,0.1875,0.71875,0.09375,0.6015625,0.3984375,0.234375,0.1171875,0.546875,0.1015625,0.0859375,0.1484375,0.765625,0.5703125,0.4296875,0.1796875,0.46875,0.3203125,0.03125,0.515625,0.328125,0.1015625,0.0546875
"NH",0,0,"g",42,0.333333333333333,0.571428571428571,0.0952380952380952,0.619047619047619,0.380952380952381,0.119047619047619,0.0714285714285714,0.714285714285714,0.0952380952380952,0.0238095238095238,0.119047619047619,0.857142857142857,0.642857142857143,0.357142857142857,0.261904761904762,0.452380952380952,0.261904761904762,0.0238095238095238,0.428571428571429,0.285714285714286,0.238095238095238,0.0476190476190476
"NH",0,0,"h",11,0.454545454545455,0.545454545454545,0,0.818181818181818,0.181818181818182,0.181818181818182,0,0.727272727272727,0.0909090909090909,0,0.0909090909090909,0.909090909090909,0.727272727272727,0.272727272727273,0.272727272727273,0.272727272727273,0.454545454545455,0,0.636363636363636,0.272727272727273,0.0909090909090909,0
"NH",0,0,"i",1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
"NH",0,1,"c",7,0.571428571428571,0.285714285714286,0.142857142857143,0.857142857142857,0.142857142857143,0.142857142857143,0,0.571428571428571,0.285714285714286,0,0.285714285714286,0.714285714285714,0.571428571428571,0.428571428571429,0.571428571428571,0.285714285714286,0.142857142857143,0,0.714285714285714,0.142857142857143,0.142857142857143,0
"NH",0,1,"d",62,0.17741935483871,0.790322580645161,0.032258064516129,0.596774193548387,0.403225806451613,0.112903225806452,0.0645161290322581,0.67741935483871,0.145161290322581,0.0483870967741935,0.0806451612903226,0.870967741935484,0.483870967741935,0.516129032258065,0.145161290322581,0.451612903225806,0.403225806451613,0,0.467741935483871,0.32258064516129,0.17741935483871,0.032258064516129
"NH",0,1,"e",126,0.214285714285714,0.738095238095238,0.0476190476190476,0.69047619047619,0.30952380952381,0.0873015873015873,0.0793650793650794,0.611111111111111,0.222222222222222,0.0396825396825397,0.103174603174603,0.857142857142857,0.436507936507937,0.563492063492063,0.166666666666667,0.420634920634921,0.388888888888889,0.0238095238095238,0.388888888888889,0.341269841269841,0.182539682539683,0.0873015873015873
"NH",0,1,"f",143,0.132867132867133,0.755244755244755,0.111888111888112,0.615384615384615,0.384615384615385,0.0839160839160839,0.048951048951049,0.629370629370629,0.237762237762238,0.027972027972028,0.0699300699300699,0.902097902097902,0.426573426573427,0.573426573426573,0.0839160839160839,0.524475524475524,0.342657342657343,0.048951048951049,0.468531468531469,0.307692307692308,0.132867132867133,0.0909090909090909
"NH",0,1,"g",66,0.0303030303030303,0.848484848484849,0.121212121212121,0.606060606060606,0.393939393939394,0.0606060606060606,0,0.666666666666667,0.272727272727273,0.0454545454545455,0.0151515151515152,0.939393939393939,0.318181818181818,0.681818181818182,0.0303030303030303,0.621212121212121,0.303030303030303,0.0454545454545455,0.454545454545455,0.303030303030303,0.166666666666667,0.0757575757575758
"NH",0,1,"h",14,0.214285714285714,0.642857142857143,0.142857142857143,0.785714285714286,0.214285714285714,0.0714285714285714,0,0.714285714285714,0.214285714285714,0.0714285714285714,0.0714285714285714,0.857142857142857,0.5,0.5,0.142857142857143,0.428571428571429,0.285714285714286,0.142857142857143,0.428571428571429,0.214285714285714,0.285714285714286,0.0714285714285714
"NH",0,1,"i",1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
"NH",1,0,"c",2,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0,0,1,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0
"NH",1,0,"d",9,0.222222222222222,0.666666666666667,0.111111111111111,0.444444444444444,0.555555555555556,0.333333333333333,0,0.666666666666667,0,0.111111111111111,0.111111111111111,0.777777777777778,0.444444444444444,0.555555555555556,0.222222222222222,0.555555555555556,0.222222222222222,0,0.444444444444444,0.222222222222222,0.333333333333333,0
"NH",1,0,"e",20,0.2,0.6,0.2,0.55,0.45,0.35,0.05,0.6,0,0.1,0.05,0.85,0.65,0.35,0.15,0.3,0.5,0.05,0.55,0.2,0.2,0.05
"NH",1,0,"f",17,0.235294117647059,0.764705882352941,0,0.529411764705882,0.470588235294118,0.294117647058824,0.0588235294117647,0.529411764705882,0.117647058823529,0,0.176470588235294,0.823529411764706,0.647058823529412,0.352941176470588,0.176470588235294,0.470588235294118,0.352941176470588,0,0.529411764705882,0.235294117647059,0.176470588235294,0.0588235294117647
"NH",1,0,"g",4,0,0.75,0.25,0.75,0.25,0.25,0,0.5,0.25,0.25,0,0.75,0.75,0.25,0,0.5,0.25,0.25,0.5,0.5,0,0
"NH",1,0,"h",2,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0,1,0,1,0,1,0,0,0,0.5,0.5,0
"NH",1,1,"c",1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
"NH",1,1,"d",15,0.333333333333333,0.533333333333333,0.133333333333333,0.666666666666667,0.333333333333333,0.0666666666666667,0,0.6,0.333333333333333,0.133333333333333,0.0666666666666667,0.8,0.533333333333333,0.466666666666667,0.266666666666667,0.333333333333333,0.4,0,0.466666666666667,0.266666666666667,0.2,0.0666666666666667
"NH",1,1,"e",47,0.25531914893617,0.74468085106383,0,0.659574468085106,0.340425531914894,0.148936170212766,0.0638297872340425,0.638297872340426,0.148936170212766,0.0638297872340425,0.0212765957446809,0.914893617021277,0.51063829787234,0.48936170212766,0.212765957446809,0.340425531914894,0.446808510638298,0,0.297872340425532,0.382978723404255,0.170212765957447,0.148936170212766
"NH",1,1,"f",54,0.12962962962963,0.722222222222222,0.148148148148148,0.537037037037037,0.462962962962963,0.037037037037037,0.0555555555555556,0.833333333333333,0.0740740740740741,0.0185185185185185,0,0.981481481481482,0.481481481481481,0.518518518518518,0.0925925925925926,0.518518518518518,0.333333333333333,0.0555555555555556,0.5,0.203703703703704,0.259259259259259,0.037037037037037
"NH",1,1,"g",34,0.0882352941176471,0.823529411764706,0.0882352941176471,0.735294117647059,0.264705882352941,0,0.0588235294117647,0.5,0.441176470588235,0,0.117647058823529,0.882352941176471,0.382352941176471,0.617647058823529,0.0294117647058824,0.5,0.411764705882353,0.0588235294117647,0.382352941176471,0.323529411764706,0.176470588235294,0.117647058823529
"NH",1,1,"h",14,0.0714285714285714,0.785714285714286,0.142857142857143,0.714285714285714,0.285714285714286,0,0.0714285714285714,0.428571428571429,0.5,0,0,1,0.642857142857143,0.357142857142857,0.0714285714285714,0.357142857142857,0.5,0.0714285714285714,0.5,0.214285714285714,0.0714285714285714,0.214285714285714
"NM",0,0,"a",1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"NM",0,0,"b",1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
"NM",0,0,"c",17,0.705882352941177,0.117647058823529,0.176470588235294,0.941176470588235,0.0588235294117647,0.882352941176471,0.0588235294117647,0.0588235294117647,0,0.588235294117647,0.294117647058824,0.117647058823529,1,0,0.588235294117647,0,0.294117647058824,0.117647058823529,0.352941176470588,0.588235294117647,0.0588235294117647,0
"NM",0,0,"d",57,0.403508771929825,0.368421052631579,0.228070175438596,0.578947368421053,0.421052631578947,0.614035087719298,0.263157894736842,0.0701754385964912,0.0526315789473684,0.473684210526316,0.228070175438596,0.298245614035088,0.754385964912281,0.245614035087719,0.385964912280702,0.315789473684211,0.157894736842105,0.140350877192982,0.192982456140351,0.543859649122807,0.175438596491228,0.087719298245614
"NM",0,0,"e",83,0.313253012048193,0.518072289156627,0.168674698795181,0.734939759036145,0.265060240963855,0.590361445783133,0.204819277108434,0.144578313253012,0.0602409638554217,0.421686746987952,0.325301204819277,0.253012048192771,0.759036144578313,0.240963855421687,0.27710843373494,0.265060240963855,0.409638554216867,0.0481927710843374,0.180722891566265,0.542168674698795,0.180722891566265,0.0963855421686747
"NM",0,0,"f",82,0.304878048780488,0.536585365853659,0.158536585365854,0.646341463414634,0.353658536585366,0.682926829268293,0.195121951219512,0.109756097560976,0.0121951219512195,0.463414634146341,0.353658536585366,0.182926829268293,0.695121951219512,0.304878048780488,0.280487804878049,0.304878048780488,0.353658536585366,0.0609756097560976,0.25609756097561,0.560975609756098,0.0853658536585366,0.0975609756097561
"NM",0,0,"g",32,0.28125,0.5,0.21875,0.59375,0.40625,0.625,0.25,0.09375,0.03125,0.53125,0.3125,0.15625,0.6875,0.3125,0.21875,0.28125,0.40625,0.09375,0.09375,0.59375,0.25,0.0625
"NM",0,0,"h",12,0,0.583333333333333,0.416666666666667,0.583333333333333,0.416666666666667,0.416666666666667,0.333333333333333,0.166666666666667,0.0833333333333333,0.416666666666667,0.166666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0,0.166666666666667,0.583333333333333,0.25,0.416666666666667,0.25,0.0833333333333333,0.25
"NM",0,0,"i",1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"NM",0,1,"a",3,0.666666666666667,0.333333333333333,0,1,0,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0,1,0,0.666666666666667,0,0.333333333333333,0,0,1,0,0
"NM",0,1,"b",3,1,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0.666666666666667,0.333333333333333,1,0,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0
"NM",0,1,"c",19,0.631578947368421,0.157894736842105,0.210526315789474,0.736842105263158,0.263157894736842,0.526315789473684,0.210526315789474,0.263157894736842,0,0.526315789473684,0.368421052631579,0.105263157894737,0.842105263157895,0.157894736842105,0.631578947368421,0.0526315789473684,0.210526315789474,0.105263157894737,0.210526315789474,0.526315789473684,0.105263157894737,0.157894736842105
"NM",0,1,"d",85,0.4,0.494117647058824,0.105882352941176,0.717647058823529,0.282352941176471,0.611764705882353,0.211764705882353,0.129411764705882,0.0470588235294118,0.505882352941176,0.282352941176471,0.211764705882353,0.8,0.2,0.376470588235294,0.2,0.388235294117647,0.0352941176470588,0.188235294117647,0.564705882352941,0.141176470588235,0.105882352941176
"NM",0,1,"e",157,0.254777070063694,0.503184713375796,0.24203821656051,0.573248407643312,0.426751592356688,0.592356687898089,0.159235668789809,0.197452229299363,0.0509554140127389,0.394904458598726,0.280254777070064,0.32484076433121,0.656050955414013,0.343949044585987,0.24203821656051,0.261146496815287,0.43312101910828,0.0636942675159236,0.203821656050955,0.496815286624204,0.210191082802548,0.089171974522293
"NM",0,1,"f",125,0.144,0.576,0.28,0.656,0.344,0.512,0.192,0.224,0.072,0.36,0.32,0.32,0.68,0.32,0.128,0.344,0.408,0.12,0.16,0.528,0.24,0.072
"NM",0,1,"g",74,0.216216216216216,0.608108108108108,0.175675675675676,0.702702702702703,0.297297297297297,0.5,0.22972972972973,0.175675675675676,0.0945945945945946,0.418918918918919,0.283783783783784,0.297297297297297,0.743243243243243,0.256756756756757,0.189189189189189,0.283783783783784,0.486486486486487,0.0405405405405405,0.189189189189189,0.445945945945946,0.27027027027027,0.0945945945945946
"NM",0,1,"h",24,0.125,0.75,0.125,0.708333333333333,0.291666666666667,0.5,0.208333333333333,0.208333333333333,0.0833333333333333,0.375,0.416666666666667,0.208333333333333,0.75,0.25,0.166666666666667,0.291666666666667,0.458333333333333,0.0833333333333333,0.166666666666667,0.458333333333333,0.25,0.125
"NM",0,1,"i",1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
"NM",1,0,"b",1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"NM",1,0,"c",1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"NM",1,0,"d",6,0.5,0.5,0,0.833333333333333,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.5,0.166666666666667,0.333333333333333,0,0.5,0.5,0,0
"NM",1,0,"e",16,0.25,0.5,0.25,0.5,0.5,0.75,0.1875,0.0625,0,0.4375,0.3125,0.25,0.5,0.5,0.25,0.0625,0.5625,0.125,0.125,0.6875,0.1875,0
"NM",1,0,"f",20,0.15,0.65,0.2,0.65,0.35,0.65,0.25,0.1,0,0.35,0.35,0.3,0.4,0.6,0.15,0.3,0.5,0.05,0.25,0.3,0.3,0.15
"NM",1,0,"g",10,0.2,0.7,0.1,0.6,0.4,0.7,0.1,0.1,0.1,0.3,0.2,0.5,0.6,0.4,0.2,0.1,0.7,0,0.1,0.6,0.1,0.2
"NM",1,0,"h",4,0,0.75,0.25,0.5,0.5,0.75,0.25,0,0,0.75,0.25,0,0.75,0.25,0,0.25,0.5,0.25,0.5,0.5,0,0
"NM",1,1,"a",2,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.5,0.5,0,0
"NM",1,1,"b",1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
"NM",1,1,"c",7,0.714285714285714,0.285714285714286,0,1,0,0.428571428571429,0.571428571428571,0,0,0.285714285714286,0.428571428571429,0.285714285714286,1,0,0.714285714285714,0.142857142857143,0.142857142857143,0,0.142857142857143,0.714285714285714,0.142857142857143,0
"NM",1,1,"d",20,0.35,0.55,0.1,0.55,0.45,0.65,0.25,0.1,0,0.5,0.4,0.1,0.75,0.25,0.35,0.2,0.4,0.05,0.2,0.4,0.25,0.15
"NM",1,1,"e",36,0.333333333333333,0.444444444444444,0.222222222222222,0.75,0.25,0.527777777777778,0.25,0.138888888888889,0.0833333333333333,0.305555555555556,0.333333333333333,0.361111111111111,0.861111111111111,0.138888888888889,0.333333333333333,0.361111111111111,0.25,0.0555555555555556,0.166666666666667,0.638888888888889,0.138888888888889,0.0555555555555556
"NM",1,1,"f",51,0.254901960784314,0.549019607843137,0.196078431372549,0.686274509803922,0.313725490196078,0.392156862745098,0.235294117647059,0.254901960784314,0.117647058823529,0.215686274509804,0.392156862745098,0.392156862745098,0.705882352941177,0.294117647058824,0.254901960784314,0.372549019607843,0.352941176470588,0.0196078431372549,0.156862745098039,0.607843137254902,0.156862745098039,0.0784313725490196
"NM",1,1,"g",37,0.162162162162162,0.648648648648649,0.189189189189189,0.567567567567568,0.432432432432432,0.324324324324324,0.189189189189189,0.324324324324324,0.162162162162162,0.162162162162162,0.432432432432432,0.405405405405405,0.675675675675676,0.324324324324324,0.162162162162162,0.351351351351351,0.432432432432432,0.0540540540540541,0.135135135135135,0.540540540540541,0.189189189189189,0.135135135135135
"NM",1,1,"h",10,0.2,0.6,0.2,1,0,0.4,0.1,0.3,0.2,0.2,0.2,0.6,1,0,0.2,0.3,0.5,0,0.1,0.7,0,0.2
"NM",1,1,"i",1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
"NV",0,0,"a",2,0.5,0.5,0,0.5,0.5,1,0,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1,0
"NV",0,0,"b",3,1,0,0,1,0,0.666666666666667,0.333333333333333,0,0,0,0,1,1,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0
"NV",0,0,"c",39,0.564102564102564,0.179487179487179,0.256410256410256,0.564102564102564,0.435897435897436,0.82051282051282,0.128205128205128,0.0512820512820513,0,0.41025641025641,0.205128205128205,0.384615384615385,0.692307692307692,0.307692307692308,0.538461538461538,0.153846153846154,0.282051282051282,0.0256410256410256,0.282051282051282,0.230769230769231,0.461538461538462,0.0256410256410256
"NV",0,0,"d",138,0.268115942028986,0.297101449275362,0.434782608695652,0.521739130434783,0.478260869565217,0.72463768115942,0.108695652173913,0.159420289855072,0.0072463768115942,0.27536231884058,0.260869565217391,0.463768115942029,0.565217391304348,0.434782608695652,0.253623188405797,0.289855072463768,0.369565217391304,0.0869565217391304,0.210144927536232,0.217391304347826,0.557971014492754,0.0144927536231884
"NV",0,0,"e",253,0.225296442687747,0.347826086956522,0.426877470355731,0.426877470355731,0.573122529644269,0.683794466403162,0.106719367588933,0.181818181818182,0.0276679841897233,0.284584980237154,0.217391304347826,0.49802371541502,0.533596837944664,0.466403162055336,0.217391304347826,0.221343873517787,0.470355731225296,0.0909090909090909,0.197628458498024,0.221343873517787,0.557312252964427,0.0237154150197628
"NV",0,0,"f",190,0.205263157894737,0.326315789473684,0.468421052631579,0.452631578947368,0.547368421052632,0.636842105263158,0.152631578947368,0.168421052631579,0.0421052631578947,0.231578947368421,0.157894736842105,0.610526315789474,0.457894736842105,0.542105263157895,0.194736842105263,0.252631578947368,0.447368421052632,0.105263157894737,0.247368421052632,0.210526315789474,0.521052631578947,0.0210526315789474
"NV",0,0,"g",95,0.178947368421053,0.378947368421053,0.442105263157895,0.494736842105263,0.505263157894737,0.536842105263158,0.2,0.189473684210526,0.0736842105263158,0.252631578947368,0.252631578947368,0.494736842105263,0.536842105263158,0.463157894736842,0.189473684210526,0.294736842105263,0.389473684210526,0.126315789473684,0.189473684210526,0.273684210526316,0.473684210526316,0.0631578947368421
"NV",0,0,"h",32,0.09375,0.34375,0.5625,0.28125,0.71875,0.65625,0.09375,0.1875,0.0625,0.1875,0.25,0.5625,0.375,0.625,0.09375,0.28125,0.4375,0.1875,0.25,0.3125,0.40625,0.03125
"NV",0,0,"i",4,0.75,0,0.25,0.5,0.5,0.75,0.25,0,0,0.5,0,0.5,1,0,0.5,0,0.25,0.25,0.5,0,0.25,0.25
"NV",0,1,"a",4,0.75,0,0.25,0.75,0.25,1,0,0,0,0.25,0.25,0.5,1,0,0.5,0,0.25,0.25,0.25,0.75,0,0
"NV",0,1,"b",2,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,1,0,0.5,0.5,0,0,0,0.5,0.5,0
"NV",0,1,"c",31,0.451612903225806,0.0967741935483871,0.451612903225806,0.548387096774194,0.451612903225806,0.645161290322581,0.129032258064516,0.161290322580645,0.0645161290322581,0.258064516129032,0.290322580645161,0.451612903225806,0.741935483870968,0.258064516129032,0.451612903225806,0.225806451612903,0.225806451612903,0.0967741935483871,0.129032258064516,0.32258064516129,0.548387096774194,0
"NV",0,1,"d",142,0.26056338028169,0.338028169014085,0.401408450704225,0.492957746478873,0.507042253521127,0.633802816901408,0.140845070422535,0.211267605633803,0.0140845070422535,0.246478873239437,0.288732394366197,0.464788732394366,0.535211267605634,0.464788732394366,0.21830985915493,0.274647887323944,0.429577464788732,0.0774647887323944,0.190140845070423,0.274647887323944,0.507042253521127,0.028169014084507
"NV",0,1,"e",234,0.128205128205128,0.397435897435897,0.474358974358974,0.41025641025641,0.58974358974359,0.564102564102564,0.145299145299145,0.256410256410256,0.0341880341880342,0.175213675213675,0.239316239316239,0.585470085470085,0.423076923076923,0.576923076923077,0.123931623931624,0.337606837606838,0.435897435897436,0.102564102564103,0.200854700854701,0.226495726495726,0.534188034188034,0.0384615384615385
"NV",0,1,"f",215,0.134883720930233,0.348837209302326,0.516279069767442,0.441860465116279,0.558139534883721,0.469767441860465,0.144186046511628,0.325581395348837,0.0604651162790698,0.158139534883721,0.223255813953488,0.618604651162791,0.423255813953488,0.576744186046512,0.125581395348837,0.372093023255814,0.413953488372093,0.0883720930232558,0.195348837209302,0.186046511627907,0.558139534883721,0.0604651162790698
