"customer_ID","plan"
10080759,"1033121"
10063481,"1133112"
10033176,"1143111"
10060833,"2033111"
10091469,"2033033"
10015990,"1132021"
10049850,"1133121"
10106307,"1111121"
10021193,"1133111"
10102223,"1133121"
10062848,"1013021"
10146127,"1133104"
10105943,"1033022"
10004042,"0022002"
10005692,"1033002"
10055173,"1133111"
10135889,"1033021"
10034004,"1143111"
10118899,"1133112"
10074786,"1143122"
10068751,"1023011"
10063776,"1023111"
10143164,"1033012"
10122952,"1012022"
10063206,"1133111"
10066732,"0112001"
10082958,"1011021"
10044981,"1133113"
10111935,"1111121"
10110852,"1133111"
10040243,"0132114"
10064555,"1113021"
10019244,"1023022"
10019028,"0012001"
10013743,"1133114"
10115066,"1033013"
10095273,"1023011"
10136479,"1033123"
10104851,"1013012"
10117864,"1133121"
10034051,"0033001"
10015686,"2043032"
10113806,"1133111"
10150575,"1133111"
10028812,"1133111"
10027023,"1133122"
10045343,"0022032"
10099388,"2033024"
10140348,"0012001"
10095558,"1033011"
10042660,"1133112"
10149238,"1132021"
10044697,"0013002"
10138953,"0013001"
10008813,"0133001"
10070757,"1033021"
10052425,"1133121"
10104535,"1033123"
10108580,"1043123"
10018537,"1133112"
10012611,"1033111"
10019657,"2133111"
10040479,"1033013"
10019077,"2032122"
10066520,"1022012"
10006879,"1011121"
10079219,"1143111"
10028615,"1033011"
10121755,"1012121"
10110452,"1043012"
10080256,"1032011"
10000456,"1033113"
10007248,"1013012"
10128762,"1033011"
10022079,"1043011"
10096074,"1133111"
10025735,"1133111"
10044743,"1133111"
10003699,"0033022"
10070180,"1033021"
10111850,"1133121"
10110124,"1032124"
10126165,"0011001"
10057424,"1143113"
10074079,"0133011"
10116522,"1033023"
10012184,"1111121"
10116356,"1011021"
10002690,"1043114"
10094422,"1133111"
10060803,"1133111"
10009247,"1032022"
10004697,"0033001"
10025944,"1033011"
10107586,"1143111"
10042772,"0043001"
10088091,"1133112"
10033803,"1133111"
10109977,"1023011"
10030383,"2133111"
10046129,"1133112"
10082822,"1033111"
10058429,"1033112"
10048589,"1033021"
10081085,"1133111"
10097317,"1143113"
10014205,"1133111"
10134284,"1132011"
10127501,"1143113"
10015946,"1112112"
10066204,"1033113"
10094469,"1032111"
10099041,"1133122"
10124665,"1033021"
10147169,"1143013"
10001144,"1033014"
10151005,"1033124"
10050852,"1033121"
10003731,"1133111"
10115597,"1133111"
10057663,"1143111"
10006211,"1043021"
10134617,"1043111"
10026760,"0011001"
10123596,"1143113"
10113685,"2033013"
10031158,"2033113"
10070319,"1033112"
10027337,"1033124"
10097671,"1033011"
10098082,"1133122"
10130254,"1033102"
10070660,"1033011"
10000223,"1033011"
10102257,"1133121"
10035022,"1133112"
10066572,"1133124"
10114600,"1143111"
10048521,"1033011"
10104024,"0013002"
10131170,"1033112"
10119857,"1043021"
10086955,"1032121"
10069526,"1011121"
10000789,"1133111"
10096983,"1133112"
10006390,"1032021"
10133747,"1043023"
10019109,"1022022"
10051904,"0011002"
10034841,"2012023"
10023044,"2022022"
10102943,"1011021"
10048544,"1111023"
10120184,"1011122"
10081890,"1012012"
10114160,"2113022"
10143766,"1112121"
10145475,"1132122"
10108920,"0012002"
10137183,"1111022"
10132837,"1122111"
10059746,"1143112"
10062907,"2011021"
10018440,"0111001"
10103187,"0011002"
10071307,"2022122"
10008512,"1022022"
10062920,"2112022"
10128651,"0012001"
10061711,"0011001"
10074592,"0022004"
10056624,"2033022"
10006751,"0111003"
10034268,"1012021"
10131166,"0012002"
10000968,"0011002"
10139019,"1011023"
10021849,"2033023"
10118860,"0111002"
10072666,"1012023"
10033995,"1111113"
10129759,"0023001"
10086265,"1023021"
10069062,"2122113"
10041866,"1011012"
10026548,"0011002"
10069264,"0122002"
10068584,"1012022"
10111706,"1011012"
10109649,"1011023"
10007737,"2143124"
10091176,"1011123"
10051800,"0011002"
10144928,"1111022"
10046169,"1011012"
10065485,"1122022"
10090447,"0011002"
10009748,"0011001"
10136336,"2012032"
10043740,"1011022"
10062145,"1011013"
10087524,"1011022"
10017648,"2022134"
10038318,"0022002"
10051677,"1022122"
10122696,"0012002"
10099057,"1033012"
10145068,"0011002"
10129745,"2043033"
10098714,"0011002"
10085920,"2122033"
10144824,"2012021"
10112256,"0012004"
10127741,"1011012"
10150498,"1113112"
10069655,"1011012"
10142452,"1111122"
10137323,"0133114"
10136309,"0013004"
10077530,"0012013"
10013427,"0011002"
10065162,"1011022"
10055127,"1011021"
10069813,"1111122"
10022506,"2011032"
10096234,"1032012"
10136308,"2011032"
10133956,"1123123"
10002664,"0132012"
10048525,"0133004"
10046853,"1011021"
10036605,"2132123"
10087918,"0013012"
10134579,"0022001"
10045259,"0011002"
10059176,"0011002"
10126714,"1012021"
10035981,"1011022"
10138205,"2111114"
10063610,"1033122"
10104272,"0011002"
10024394,"1122122"
10084837,"1012124"
10145679,"1011021"
10067524,"1122123"
10093118,"2011034"
10036696,"0112003"
10100888,"2033011"
10047472,"1012021"
10011541,"0011004"
10030478,"0011002"
10087859,"1012022"
10006382,"1112121"
10098946,"1011011"
10049748,"1033022"
10124310,"1111121"
10069332,"0012011"
10135336,"2123011"
10053244,"1133122"
10033908,"1011023"
10011207,"2123113"
10074281,"0022002"
10007876,"2143132"
10045843,"1111113"
10099224,"0112002"
10031592,"1011122"
10131148,"2111012"
10069835,"1011022"
10151291,"2011034"
10022119,"1011012"
10094080,"1011022"
10108499,"0011014"
10090337,"1033022"
10006691,"1011121"
10078021,"2122123"
10089216,"0011002"
10033578,"1112114"
10115115,"0011002"
10020785,"1033022"
10145393,"2013012"
10050405,"0012002"
10073237,"1122121"
10077693,"0011002"
10101510,"1122122"
10119795,"1011022"
10006473,"2111032"
10079421,"0011002"
10123759,"0112001"
10001158,"0011002"
10089805,"1012021"
10021242,"0111002"
10105585,"1012022"
10087374,"0011002"
10059441,"1122113"
10101242,"2012021"
10006587,"0011001"
10053781,"0023002"
10073192,"0011002"
10146662,"2012012"
10090490,"1133122"
10106035,"0011001"
10136454,"1023122"
10062683,"1123112"
10025687,"1011124"
10100830,"1122124"
10080857,"1112121"
10005099,"2111123"
10035466,"0012001"
10104132,"0022002"
10001364,"0011001"
10115200,"0033012"
10071612,"0011002"
10149903,"2011021"
10127950,"0043002"
10043545,"1012023"
10056520,"1113021"
10022069,"2012022"
10098850,"1133124"
10040282,"1011012"
10097800,"2022024"
10039797,"2031031"
10004937,"2012032"
10096319,"0012001"
10010625,"2111113"
10121497,"1123111"
10079584,"1033123"
10141824,"1011022"
10000535,"1012022"
10073024,"2011031"
10008732,"1111122"
10147226,"1111022"
10040378,"1033013"
10046457,"1011022"
10005615,"0122004"
10067090,"2133013"
10125602,"1011012"
10081692,"0011002"
10063333,"1111024"
10062505,"1112111"
10016140,"0011002"
10054770,"1112121"
10069382,"1013122"
10080688,"0011003"
10129549,"1021122"
10105432,"1032012"
10085795,"1043014"
10016131,"2033032"
10128351,"1011023"
10002801,"1012021"
10097153,"1111112"
10014079,"2143111"
10107522,"1011011"
10129387,"0022002"
10111729,"0032004"
10089238,"0011003"
10068928,"0011001"
10043754,"2022033"
10097079,"2033012"
10035842,"2143112"
10039881,"0012002"
10136916,"0011001"
10059479,"2011024"
10006756,"0011002"
10068179,"0011002"
10032573,"0033002"
10025537,"0011001"
10148018,"1122123"
10095726,"1012022"
10123928,"2011013"
10050047,"2111024"
10106766,"0012002"
10102536,"2111011"
10020824,"0012002"
10085105,"0112004"
10136252,"1022023"
10110639,"1023114"
10084975,"0011004"
10038024,"1123024"
10111933,"2032031"
10095619,"0011002"
10029478,"0122012"
10118528,"0011002"
10107891,"1011023"
10148055,"1012023"
10134762,"0111001"
10090125,"1043023"
10124443,"0012002"
10025923,"0032002"
10144806,"1012022"
10038549,"0033002"
10120045,"2011122"
10012399,"1111122"
10002694,"0011001"
10096854,"1043123"
10040360,"1011123"
10096946,"1122014"
10072674,"0111004"
10134264,"0112001"
10116282,"1111012"
10038623,"0012002"
10094728,"2033012"
10111510,"1111022"
10104521,"1023121"
10004931,"2011033"
10001414,"1032022"
10113600,"0012001"
10035620,"1011024"
10027741,"2133022"
10108067,"1011022"
10003044,"0011002"
10072751,"1121022"
10135899,"0111002"
10078765,"1121112"
10060593,"1032124"
10150840,"0011011"
10001649,"1112112"
10103059,"1112122"
10150691,"1012001"
10090877,"1022023"
10040557,"0011002"
10147631,"2122113"
10057660,"2011032"
10119674,"1022013"
10122976,"2011032"
10092694,"1112122"
10102002,"1033022"
10040917,"1011021"
10034793,"0011002"
10078981,"0112114"
10004684,"1011012"
10141615,"1011022"
10105690,"0011001"
10106355,"1133014"
10057786,"0012002"
10100663,"0122003"
10041888,"1133124"
10070955,"1012022"
10017188,"0011001"
10085938,"1133112"
10136841,"1032114"
10011725,"1022022"
10061122,"0011002"
10109414,"0011001"
10071517,"1122012"
10090533,"1011021"
10048535,"2012031"
10046057,"2143134"
10126445,"1111022"
10114001,"0012002"
10049597,"0011002"
10015934,"0141003"
10108875,"2133113"
10060277,"1033112"
10045046,"1011024"
10013915,"0012002"
10102665,"2012031"
10042874,"1012011"
10049926,"1111124"
10003932,"1123113"
10066938,"1011024"
10065578,"1143113"
10120755,"0011002"
10049364,"0011002"
10057003,"1122112"
10041683,"1122124"
10092920,"2133131"
10114721,"0011004"
10128425,"1122114"
10122914,"1033112"
10076416,"1011021"
10043258,"1012022"
10118686,"1113012"
10140726,"1111124"
10142606,"0012002"
10092847,"1011022"
10100941,"1112112"
10133388,"1022022"
10145425,"1011021"
10127688,"1043024"
10093700,"1011022"
10081301,"1033012"
10053493,"1122113"
10143928,"0011001"
10068824,"0111002"
10077244,"1033111"
10009460,"0012002"
10148960,"0011003"
10015063,"1011013"
10081228,"1111122"
10042802,"2112032"
10109278,"2032131"
10125661,"1012022"
10143827,"1111022"
10026351,"1111012"
10031709,"1012021"
10078473,"1022012"
10148184,"1011022"
10059541,"1122124"
10116938,"0022001"
10142684,"1111112"
10065218,"1133022"
10111911,"1112121"
10126752,"0021002"
10096250,"0011002"
10111422,"0111003"
10118240,"1122012"
10125192,"0012014"
10069398,"1012013"
10127588,"2111133"
10136756,"0013002"
10026718,"2012031"
10079537,"0033002"
10094815,"1133114"
10002238,"1011022"
10120536,"0012002"
10127239,"2033023"
10051104,"0011002"
10048680,"1112121"
10103925,"2112111"
10105678,"2133011"
10056687,"1043021"
10120006,"0011002"
10085819,"0011002"
10073333,"2123021"
10010974,"1011022"
10085007,"1033021"
10100890,"0022002"
10097656,"0011002"
10089517,"2022024"
10087173,"0011002"
10133900,"1012022"
10095763,"1011022"
10011201,"2113012"
10069403,"1022012"
10007800,"0011003"
10117892,"1032114"
10144385,"2033011"
10063205,"1011022"
10016708,"1011021"
10061535,"0012021"
10088409,"1043112"
10121761,"1011022"
10107121,"0011001"
10008998,"2011033"
10051825,"1143114"
10037832,"1111113"
10127789,"1022123"
10079252,"0011002"
10039840,"1111123"
10039575,"2111023"
10092905,"1011022"
10053490,"0011002"
10130570,"2033001"
10111508,"0011002"
10100139,"1011122"
10103428,"1011021"
10036308,"1011121"
10021670,"1113022"
10055489,"0011002"
10020754,"1133022"
10082998,"1011022"
10094768,"0012001"
10031429,"1011021"
10132628,"2011031"
10009077,"1011022"
10122347,"2011031"
10081372,"2143023"
10122737,"1012022"
10132820,"1011022"
10007245,"0011004"
10055139,"0011004"
10032703,"1011123"
10138588,"0033002"
10031535,"0011001"
10137584,"0111002"
10048345,"0011002"
10033641,"1033021"
10107272,"1011021"
10123689,"1132113"
10027062,"1122113"
10025373,"0011002"
10096483,"0011002"
10011566,"1112022"
10088978,"2012022"
10151010,"1111122"
10111373,"1111021"
10077193,"1133012"
10013236,"0011002"
10128492,"0011002"
10095559,"1011002"
10091742,"1111124"
10052557,"1133023"
10031020,"2043012"
10093642,"1111112"
10006623,"1011022"
10028469,"1122014"
10101547,"2033032"
10086095,"1012113"
10048132,"0011001"
10133860,"0012001"
10087464,"1133112"
10037087,"0022002"
10119150,"1131022"
10136301,"2111033"
10081012,"0011001"
10120525,"0011002"
10079122,"0133012"
10004693,"0011002"
10131400,"1132124"
10041365,"0011002"
10025698,"1123113"
10140001,"0011001"
10142562,"2143134"
10105898,"2143134"
10121080,"2133031"
10051609,"0033004"
10124625,"1012022"
10083405,"1032022"
10004870,"1112123"
10065050,"1123111"
10092484,"1122122"
10111647,"1033012"
10004298,"1112112"
10061236,"1011022"
10115492,"1133124"
10111831,"2133114"
10009730,"1122114"
10142956,"1133122"
10099402,"1033023"
10122917,"1011023"
10035199,"1143011"
10013300,"1142111"
10048965,"1011124"
10038394,"0011003"
10050783,"1111122"
10061178,"1132122"
10070081,"0043001"
10043104,"0011002"
10031927,"1043113"
10026633,"0011002"
10140776,"1111123"
10084348,"0033002"
10077161,"1133111"
10091292,"1133122"
10131746,"1013021"
10113796,"2011032"
10033973,"0011002"
10028554,"2011032"
10143069,"0011002"
10056584,"1122122"
10070497,"1112124"
10015406,"1022022"
10143564,"0122002"
10086244,"2011022"
10127766,"1032012"
10001497,"2011033"
10056208,"2011023"
10072385,"2143113"
10029004,"2133033"
10063953,"1032012"
10075450,"0011002"
10107223,"1011012"
10043107,"0011003"
10121878,"0011001"
10106376,"1033023"
10075706,"0011014"
10017310,"1011122"
10120865,"1111022"
10000612,"0011002"
10055110,"1011012"
10131438,"1033013"
10062398,"0032002"
10147620,"0122004"
10095060,"1111122"
10132466,"0013002"
10044462,"2112131"
10020883,"0111001"
10123319,"0013003"
10072792,"2112123"
10080156,"0111002"
10049408,"0113001"
10065840,"0011001"
10108940,"2112013"
10086567,"0013002"
10101685,"2113123"
10063808,"2113023"
10133008,"0011002"
10012066,"0122001"
10116132,"2013033"
10000467,"1123122"
10133773,"0012001"
10028091,"0011001"
10002316,"2111123"
10039357,"2023113"
10004056,"2133123"
10023509,"1133122"
10096019,"1112122"
10152381,"0112002"
10096853,"1011023"
10047767,"0111003"
10108939,"1112122"
10000964,"0011021"
10021948,"0111021"
10047546,"1111121"
10014163,"2113031"
10146704,"2113123"
10040848,"2112023"
10023001,"1013013"
10070713,"1033024"
10082870,"1112113"
10107732,"2113113"
10136262,"1113122"
10102397,"1113122"
10046186,"0111003"
10069924,"1122112"
10129554,"2113123"
10066435,"2023033"
10033857,"1033124"
10046664,"2013123"
10087863,"2122123"
10062927,"2112123"
10115426,"1011112"
10102018,"1011112"
10072228,"0011003"
10008863,"1111021"
10035790,"1111121"
10026486,"0011011"
10072544,"0033003"
10112500,"2012023"
10099607,"2022113"
10091666,"2113133"
10083621,"2023012"
10034381,"1133111"
10080924,"1111121"
10112774,"2113123"
10083977,"1011122"
10076130,"0111003"
10136860,"2112123"
10019655,"1111012"
10048221,"1011022"
10072678,"2133123"
10068291,"2133123"
10136602,"1043111"
10039689,"2012123"
10065590,"1023022"
10115536,"1012021"
10151483,"1132121"
10090092,"0011001"
10059274,"0023001"
10117489,"2013123"
10014333,"0013003"
10047904,"2112121"
10094861,"1011023"
10074602,"1043114"
10090241,"2113123"
10012740,"1113113"
10063212,"1112121"
10072582,"1013021"
10070274,"0011002"
10003551,"1023124"
10016184,"1043121"
10090990,"1112022"
10101245,"2012131"
10046877,"2112123"
10059604,"2021023"
10024518,"2011032"
10047519,"2123123"
10071802,"2013113"
10032093,"0013001"
10025277,"2013013"
10000319,"0012001"
10043657,"0011002"
10102841,"0133003"
10144215,"2133023"
10088873,"2111113"
10053074,"0023032"
10068502,"2111123"
10132897,"1111122"
10108828,"1112114"
10128769,"0011002"
10071967,"0011001"
10007472,"2113123"
10141779,"1133112"
10091660,"0112002"
10107209,"1011021"
10009917,"0113003"
10122833,"0013003"
10004719,"1013022"
10141619,"2012022"
10015497,"2143113"
10090303,"2011131"
10080179,"2111032"
10103446,"1122113"
10147046,"2133123"
10140614,"2111123"
10010276,"1113113"
10089394,"2133023"
10064394,"1011022"
10045614,"2111113"
10032335,"1013012"
10033512,"2011123"
10028541,"1121113"
10027266,"0011002"
10075732,"0013003"
10012944,"2011113"
10048141,"1111113"
10058492,"0011002"
10029169,"0013003"
10052440,"2111031"
10012404,"1123121"
10136819,"0011003"
10137968,"0011001"
10019733,"2012031"
10076319,"2011033"
10025830,"2113113"
10030216,"1112023"
10070179,"2113022"
10109323,"0011003"
10019819,"2111123"
10083370,"1112122"
10020104,"1113113"
10104887,"1022122"
10088970,"1013113"
10081139,"2113123"
10080707,"0011001"
10038817,"2133113"
10115993,"0111002"
10016633,"2013023"
10015143,"0112001"
10120759,"0011001"
10103444,"1122112"
10107136,"2033113"
10034657,"2111121"
10073866,"2133131"
10002671,"1022122"
10073766,"1112123"
10090767,"1023013"
10077871,"1133013"
10067329,"1112121"
10024403,"1011121"
10116182,"2011014"
10072271,"1133121"
10011159,"1113122"
10135348,"0022003"
10013475,"2113021"
10070170,"1112122"
10087976,"1033114"
10142195,"1043022"
10146515,"1113121"
10071456,"0011002"
10038110,"2011012"
10114542,"0011003"
10029586,"0111001"
10099572,"1023013"
10030515,"0011002"
10117250,"1011123"
10099589,"1013012"
10121518,"1121112"
10149439,"2113123"
10000020,"0123022"
10150171,"2013021"
10130459,"0011002"
10031582,"2111113"
10024247,"1022011"
10137888,"2112123"
10081778,"1111021"
10031312,"1013112"
10060317,"0013002"
10050564,"1011122"
10015126,"0012003"
10023999,"0011002"
10040088,"2111123"
10048195,"2133122"
10049192,"0113002"
10076600,"0011001"
10135653,"2013023"
10145090,"1113022"
10084706,"2111123"
10045357,"1123123"
10062673,"0133003"
10041378,"1113121"
10047842,"2111133"
10139447,"0111002"
10109738,"2133132"
10039097,"1033022"
10032637,"0012001"
10044751,"0011003"
10111196,"1023022"
10071450,"0112002"
10133437,"1012112"
10052990,"2033013"
10130514,"2011021"
10019972,"2112123"
10039492,"0013003"
10091213,"2013023"
10107791,"1013122"
10103090,"0012001"
10073647,"0111002"
10036137,"1011022"
10100679,"0033002"
10027081,"2113033"
10102887,"1111122"
10143813,"1123122"
10119883,"2011133"
10035579,"1113121"
10119561,"1033011"
10102162,"2121133"
10040009,"2033023"
10131740,"0012002"
10116099,"2112123"
10131838,"2113113"
10087887,"0013032"
10061170,"0013002"
10053025,"2112123"
10131631,"0111002"
10028082,"1133113"
10008838,"1133113"
10084198,"1133113"
10056561,"2012113"
10005826,"2113113"
10045686,"0011002"
10055602,"1012121"
10097205,"0011001"
10007226,"2033013"
10010299,"1133123"
10033170,"1143021"
10140804,"2133113"
10122352,"1023112"
10052240,"2111123"
10113309,"2033023"
10007294,"2123123"
10059750,"0011003"
10134725,"2123123"
10009053,"1111122"
10102710,"2013023"
10130826,"0113001"
10109105,"0013003"
10122473,"1033013"
10074739,"2013023"
10041999,"2111123"
10000779,"0113001"
10131577,"0111001"
10064515,"0011001"
10074775,"1123121"
10035562,"1011012"
10052546,"0033003"
10137820,"2123123"
10131591,"2113113"
10121652,"1133013"
10002233,"2113123"
10052118,"1133121"
10083896,"0013002"
10003737,"1011013"
10031144,"1013023"
10040251,"2113121"
10006830,"2113113"
10009850,"1033111"
10120657,"1033122"
10049584,"1011012"
10036069,"0111002"
10105406,"2113123"
10106532,"1023012"
10036273,"1033013"
10145666,"1112122"
10080095,"1133123"
10083739,"1132121"
10134297,"2011023"
10076499,"1112122"
10031648,"2143123"
10015168,"0011002"
10127192,"1023021"
10030254,"2112133"
10030948,"2032031"
10002027,"0112001"
10138727,"0033002"
10040527,"2133114"
10071976,"1013123"
10010795,"1033102"
10124063,"0111002"
10134526,"1033011"
10002352,"0113002"
10062098,"1013023"
10052077,"2013023"
10065746,"2011023"
10006215,"0011003"
10090371,"2013013"
10029453,"0123023"
10003976,"1111023"
10148020,"0011003"
10032842,"1013022"
10106533,"2112113"
10146055,"0013003"
10047313,"2123113"
10113749,"0111002"
10081115,"0111002"
10046638,"2111113"
10084490,"0011004"
10084377,"0123002"
10145607,"0013022"
10120604,"0011002"
10083027,"1133113"
10133152,"2133123"
10034589,"2112123"
10098542,"1011022"
10146471,"2032132"
10027241,"2133113"
10007059,"1112121"
10065934,"0012003"
10055260,"2012023"
10085788,"2012113"
10023016,"1011122"
10074412,"0012002"
10091806,"2123023"
10105703,"1122112"
10029462,"2013023"
10145173,"1011021"
10102053,"2113113"
10068582,"0113002"
10101401,"2133123"
10009922,"1123014"
10045143,"2011131"
10037937,"1033123"
10063060,"1012011"
10070216,"1133121"
10089118,"0011002"
10150492,"1011113"
10133593,"0111001"
10007000,"2111123"
10012583,"1112121"
10101895,"1033023"
10093570,"1012023"
10088005,"0012003"
10070285,"0011003"
10097829,"2143013"
10056467,"1023113"
10031992,"2012031"
10035932,"0111002"
10150423,"0112001"
10120512,"2012013"
10046001,"1121111"
10011679,"2112123"
10084927,"0011003"
10124025,"2023111"
10099245,"2112021"
10104092,"0012002"
10060014,"0133001"
10117940,"2113131"
10029517,"0011003"
10061227,"0112002"
10083004,"2043133"
10059436,"2113123"
10086921,"1112121"
10063608,"2112123"
10071460,"2023013"
10135092,"2012023"
10023714,"0011003"
10056821,"0013001"
10127416,"0112003"
10077493,"1013023"
10109331,"1013011"
10034816,"2013023"
10139062,"1113113"
10029198,"2133113"
10003398,"0011002"
10048719,"2012022"
10114604,"2011123"
10034559,"2043113"
10131321,"1122121"
10109790,"1011123"
10019152,"0011003"
10083499,"1111121"
10140485,"0111002"
10108328,"1111022"
10104012,"1133112"
10104366,"1111112"
10108145,"0011002"
10053689,"0112003"
10069063,"1111021"
10045990,"0011001"
10019145,"2112123"
10105544,"1013022"
10018876,"1011022"
10074395,"1013013"
10114091,"1043112"
10003994,"1011021"
10110107,"2112123"
10096708,"1113113"
10011691,"1111021"
10144358,"1011121"
10115406,"1123123"
10104734,"1112112"
10055231,"1011111"
10090239,"2011023"
10051152,"1033013"
10020518,"0123002"
10135917,"1011121"
10019543,"1123112"
10122531,"1133113"
10005935,"1113011"
10074718,"1011122"
10023364,"0011003"
10120920,"1012112"
10038932,"0012001"
10027566,"2123101"
10058159,"1011121"
10106981,"2113124"
10076135,"1023021"
10086741,"2113123"
10019877,"2012031"
10072687,"2133123"
10114596,"1033011"
10031223,"2123113"
10093354,"0013002"
10060318,"2013123"
10008970,"0011001"
10146175,"2113121"
10136604,"1111122"
10098038,"1012121"
10062176,"1011022"
10138520,"2113023"
10110447,"2011021"
10058294,"1123101"
10131103,"0113002"
10123400,"1111111"
10052009,"2033013"
10127559,"1143012"
10000872,"2113023"
10094048,"2013023"
10030111,"0011003"
10020411,"2122123"
10066867,"0022002"
10023237,"2011031"
10047892,"1123111"
10054040,"1122114"
10068496,"1111122"
10007322,"2113123"
10096634,"2033123"
10126911,"1133121"
10134353,"0013023"
10088144,"1112122"
10020850,"1133012"
10122421,"1022013"
10078808,"2113011"
10123326,"0013002"
10015209,"1112113"
10135480,"0011133"
10021861,"2143023"
10044175,"2112121"
10149899,"1143113"
10050824,"1133121"
10030577,"1133113"
10088172,"2013033"
10044636,"2122132"
10123483,"1111121"
10109909,"1133112"
10027304,"2133112"
10077607,"0113001"
10005256,"2033023"
10034509,"2021022"
10084667,"1033012"
10040570,"2011023"
10073707,"1111121"
10036460,"1113111"
10035442,"0012002"
10125034,"1033023"
10006330,"2111121"
10130314,"0111002"
10070382,"2012113"
10045726,"1112121"
10060459,"1133111"
10106371,"0013001"
10079108,"1033121"
10113825,"2032113"
10098158,"1112022"
10053171,"0143003"
10008200,"2033021"
10138533,"1112122"
10030797,"0033001"
10014889,"0112003"
10085789,"0113003"
10018530,"1123022"
10033525,"1111013"
10089612,"2013113"
10146148,"1133111"
10049876,"1033022"
10035295,"2113113"
10097683,"0033002"
10048072,"1113122"
10007323,"2113123"
10067099,"0012003"
10045912,"0011001"
10079361,"0023003"
10079010,"1123123"
10006861,"0011002"
10002390,"2133133"
10110311,"0011002"
10033335,"1033013"
10135687,"2043033"
10131873,"1133011"
10149436,"2022023"
10004212,"0013001"
10131421,"1133121"
10112147,"1011113"
10007615,"2012032"
10134767,"0033002"
10095484,"1133121"
10072187,"0011001"
10006399,"0133001"
10058060,"1113113"
10079655,"1012111"
10018845,"2123133"
10006702,"0011002"
10133157,"1033113"
10048054,"2123123"
10104933,"2112133"
10152433,"2133123"
10027626,"2133123"
10094436,"0111001"
10147496,"1043023"
10136081,"1013022"
10112023,"2133123"
10067188,"1113122"
10133746,"1133113"
10132936,"0013001"
10108919,"1033013"
10119011,"0111002"
10007832,"2013131"
10145252,"0111001"
10040351,"0031001"
10036107,"1011122"
10047431,"1112122"
10034837,"0011004"
10103177,"1133111"
10003258,"1112111"
10124245,"1111013"
10019248,"1011022"
10064900,"1143112"
10090921,"0011003"
10140663,"1123122"
10041090,"1133123"
10151945,"1112122"
10065174,"0032003"
10074867,"2113023"
10039054,"0013002"
10072796,"2013032"
10132166,"2122121"
10125553,"1033113"
10099499,"2133113"
10126877,"0111003"
10145755,"2043002"
10075821,"2123113"
10151726,"2133122"
10066355,"1113021"
10119985,"1123113"
10038462,"0033002"
10126799,"1113122"
10120434,"2011023"
10078691,"0013023"
10006039,"2013031"
10042596,"1012113"
10128736,"2133123"
10098789,"2011033"
10107706,"0011004"
10095256,"2113131"
10086186,"1011121"
10097362,"2112132"
10051211,"1113121"
10070094,"2123031"
10151758,"1033113"
10138418,"0011002"
10128074,"0012003"
10150942,"2033032"
10121388,"2033123"
10023603,"1033022"
10149197,"0013002"
10020968,"2113123"
10133564,"2011032"
10009083,"2013033"
10132519,"1012121"
10128181,"0012002"
10152413,"0011002"
10055711,"0113002"
10003521,"1012012"
10129934,"1033113"
10136765,"0011001"
10069077,"2112133"
10123324,"2013031"
10044357,"1143121"
10019406,"0033002"
10146461,"2112123"
10101147,"1011111"
10148295,"2113123"
10030263,"2133121"
10090691,"1012013"
10098914,"1033022"
10143754,"1111121"
10038196,"2143132"
10113086,"1011021"
10028548,"1111121"
10023664,"0013002"
10071871,"2122122"
10139221,"0112001"
10075480,"2113123"
10016024,"1043013"
10088761,"1133122"
10001300,"1112112"
10027734,"2133113"
10046780,"2113113"
10038204,"0011002"
10136476,"0113002"
10135548,"2133123"
10016520,"1133121"
10033832,"1133111"
10057107,"1111012"
10056110,"0011003"
10057803,"1032014"
10058062,"1133121"
10029076,"0111111"
10073182,"2123123"
10134235,"1033013"
10041731,"0011002"
10138240,"2032113"
10014712,"2043123"
10097188,"0011003"
10112054,"1022023"
10069838,"0112002"
10086896,"0032001"
10044568,"2123123"
10020915,"1123121"
10108862,"2112023"
10039301,"1123121"
10023297,"2111023"
10022659,"1011011"
10130448,"2011032"
10003228,"1113022"
10084052,"1011021"
10148207,"1113122"
10020687,"2133111"
10125476,"1133121"
10148340,"2112133"
10002140,"2011023"
10072853,"2033113"
10077480,"1021022"
10091979,"2112123"
10062135,"2112123"
10015064,"2011022"
10142730,"2133123"
10079124,"0033001"
10137866,"1033113"
10032772,"2013123"
10116804,"1033122"
10076773,"1112121"
10126700,"0043003"
10005757,"1033122"
10102047,"1012111"
10051184,"2011123"
10010208,"1133122"
10072431,"2113133"
10113607,"0122002"
10110189,"2112123"
10017100,"1133123"
10015224,"0011001"
10065939,"0011001"
10037717,"1011013"
10125168,"1011121"
10102664,"0011002"
10047310,"2133113"
10130441,"1112111"
10098891,"1133113"
10085596,"0011001"
10146117,"1032013"
10022097,"2023013"
10014287,"2133113"
10139232,"1022113"
10065456,"2111113"
10134181,"1043022"
10042025,"1133123"
10020351,"2112131"
10100518,"1011121"
10105565,"1123011"
10149965,"1033113"
10017394,"1133113"
10024221,"2113123"
10014773,"1011122"
10085874,"0011002"
10054955,"0023003"
10018689,"2013123"
10109478,"1011112"
10138197,"0012002"
10085291,"2013031"
10142984,"2133113"
10002945,"1111011"
10087923,"2122113"
10008211,"1133123"
10034238,"0033001"
10020766,"1021123"
10076493,"1113113"
